epoch,stage,lr,score,train_total,val_total,grad_norm_before,grad_norm_after,pred_region_unique,binary_prob_mean,boundary_prob_mean,inter_prob_mean,curve_prob_mean
94,boundary_after_region,4.5499999999999995e-05,-10.587054967880249,8.896184211081646,10.587054967880249,15.661497887999257,0.8499999492840624,"[0, 1, 2, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.14571601152420044,0.07288260757923126,0.4742817282676697,0.45630791783332825
95,boundary_after_region,4.5499999999999995e-05,-10.587860763072968,8.806397265576301,10.587860763072968,14.590960438411082,0.8499999736012409,"[0, 1, 2, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.147088423371315,0.06915442645549774,0.4715186357498169,0.4543484151363373
96,boundary_after_region,4.5499999999999995e-05,-10.403430223464966,8.737349053646655,10.403430223464966,15.455997087885844,0.8499999722159101,"[0, 1, 2, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.14143303036689758,0.0684884786605835,0.4766777455806732,0.4547775089740753
97,boundary_after_region,4.5499999999999995e-05,-10.356296181678772,8.76037226331995,10.356296181678772,17.14903304953517,0.8499999657265735,"[0, 1, 2, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1424989104270935,0.06603425741195679,0.47595128417015076,0.45469772815704346
98,boundary_after_region,4.5499999999999995e-05,-10.489433705806732,8.61288148798841,10.489433705806732,15.516097678075598,0.8499999699578638,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.146225243806839,0.07003423571586609,0.4733608365058899,0.454770028591156
99,boundary_after_region,4.5499999999999995e-05,-10.477345705032349,8.537194657833018,10.477345705032349,16.130859367719065,0.8499999624121239,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.14528878033161163,0.06493227183818817,0.4721131920814514,0.45300477743148804
100,boundary_after_region,4.5499999999999995e-05,-10.472479581832886,8.504315437154567,10.472479581832886,15.947722135967826,0.8499999751340237,"[0, 1, 2, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1450866460800171,0.06067255139350891,0.47444096207618713,0.45705655217170715
101,boundary_after_region,4.5499999999999995e-05,-10.446163952350616,8.474772037343776,10.446163952350616,15.269475736431625,0.84999996731715,"[0, 1, 2, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1507619321346283,0.06565973162651062,0.46996986865997314,0.4562455415725708
102,boundary_after_region,4.5499999999999995e-05,-10.308286011219025,8.37764471135241,10.308286011219025,15.404325680516985,0.8499999557370226,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.14548103511333466,0.06415528059005737,0.4722316861152649,0.4558897614479065
103,binary_boundary_reclean,3.36e-05,-11.861933469772339,9.373876165836416,11.861933469772339,17.714223052188107,0.7499999506409887,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1420992910861969,0.06117315962910652,0.48068690299987793,0.45570898056030273
104,binary_boundary_reclean,3.36e-05,-11.88978511095047,9.276134409803026,11.88978511095047,17.321771086184576,0.74999994114228,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1409924030303955,0.062280576676130295,0.47802209854125977,0.45394212007522583
105,binary_boundary_reclean,3.36e-05,-11.899961411952972,9.353273959870034,11.899961411952972,18.666936356122743,0.7499999493749981,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1414407193660736,0.057779669761657715,0.47697311639785767,0.4499221444129944
106,binary_boundary_reclean,3.36e-05,-11.874290704727173,9.157649953314598,11.874290704727173,17.609030500777017,0.7499999486820709,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13779768347740173,0.05862710624933243,0.47622936964035034,0.45076894760131836
107,binary_boundary_reclean,3.36e-05,-11.835677683353424,9.149892096823834,11.835677683353424,17.505878512821255,0.749999949920008,"[0, 1, 2, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1369292140007019,0.058278970420360565,0.4771639406681061,0.45328620076179504
108,binary_boundary_reclean,3.36e-05,-11.814353942871094,9.086998878641332,11.814353942871094,18.69782246396658,0.7499999438512913,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13800634443759918,0.05867438763380051,0.47988638281822205,0.4523739814758301
109,binary_boundary_reclean,3.36e-05,-11.93992429971695,9.0777845179781,11.93992429971695,18.648239940213465,0.7499999523051695,"[0, 1, 2, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1410461962223053,0.05816539376974106,0.48102524876594543,0.45411625504493713
110,binary_boundary_reclean,3.36e-05,-11.841704487800598,9.036899241995304,11.841704487800598,18.20194705418542,0.7499999336247941,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1418790966272354,0.05356559902429581,0.47861915826797485,0.4550017714500427
111,binary_boundary_reclean,3.36e-05,-11.849571943283081,8.972490767215161,11.849571943283081,17.613629927252855,0.7499999447862534,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13651877641677856,0.05486947298049927,0.4764232635498047,0.45059412717819214
112,binary_boundary_reclean,3.36e-05,-11.76493501663208,9.000803359011387,11.76493501663208,18.446401154946788,0.7499999395233763,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13840052485466003,0.054441988468170166,0.48086804151535034,0.45365750789642334
113,binary_boundary_reclean,3.36e-05,-11.760948717594147,8.918419645187702,11.760948717594147,18.6793167385315,0.74999994331328,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13637185096740723,0.0545167438685894,0.47784873843193054,0.45395994186401367
114,binary_boundary_reclean,3.36e-05,-11.996648669242859,8.842972755432129,11.996648669242859,17.749970791067685,0.7499999452118653,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1462635099887848,0.05782559514045715,0.47726187109947205,0.4534203112125397
115,binary_boundary_reclean,3.36e-05,-11.764886736869812,8.868750815695904,11.764886736869812,19.394335705546446,0.7499999496279365,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.14091259241104126,0.0536215640604496,0.47716253995895386,0.45249685645103455
116,binary_boundary_reclean,3.36e-05,-11.783798277378082,8.766919278083964,11.783798277378082,18.957110931507096,0.7499999526487989,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13998296856880188,0.05456435680389404,0.47841185331344604,0.45407694578170776
117,binary_boundary_reclean,3.36e-05,-11.722556710243225,8.764020026998317,11.722556710243225,18.685596260412368,0.7499999418030989,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13781100511550903,0.05187565088272095,0.4794479310512543,0.45291775465011597
118,binary_boundary_reclean,3.36e-05,-11.800775349140167,8.724779169610207,11.800775349140167,19.919325943933938,0.7499999425561352,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13853809237480164,0.05044123902916908,0.47909143567085266,0.45147812366485596
119,binary_boundary_reclean,3.36e-05,-11.689135432243347,8.653167420245232,11.689135432243347,19.366426114586528,0.7499999367966825,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1379425972700119,0.051871031522750854,0.4772249460220337,0.4533625841140747
120,binary_boundary_reclean,3.36e-05,-11.796063244342804,8.603551732732894,11.796063244342804,18.566272552530005,0.7499999421189564,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1403786689043045,0.05224568396806717,0.4774637222290039,0.4546443223953247
121,binary_boundary_reclean,3.36e-05,-11.683498442173004,8.575818366192756,11.683498442173004,20.270911559690514,0.749999943873242,"[0, 1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13693971931934357,0.049739982932806015,0.4763866364955902,0.452842116355896
122,binary_boundary_reclean,3.36e-05,-11.626233100891113,8.585195460218065,11.626233100891113,19.069131163810162,0.7499999332515018,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13361148536205292,0.04878132790327072,0.4791402220726013,0.451632022857666
123,binary_boundary_reclean,3.36e-05,-11.632535636425018,8.484780626094087,11.632535636425018,19.008980633362032,0.7499999511081966,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13921985030174255,0.05124014616012573,0.47698384523391724,0.45642608404159546
124,curve_alignment_soft,2.24e-05,-9.498121470212936,7.145034181310775,9.498121470212936,16.322208336377614,0.6999999403175642,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.14470183849334717,0.050789736211299896,0.4796518087387085,0.4262445569038391
125,curve_alignment_soft,2.24e-05,-9.394111096858978,7.058410431476349,9.394111096858978,15.22737484819631,0.699999937227055,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13945358991622925,0.04692341759800911,0.48217472434043884,0.4065694212913513
126,curve_alignment_soft,2.24e-05,-9.418150186538696,6.96151338739598,9.418150186538696,15.023920315854888,0.699999931208639,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13701477646827698,0.04870419204235077,0.48468220233917236,0.39004066586494446
127,curve_alignment_soft,2.24e-05,-9.494898527860641,6.952719739142885,9.494898527860641,14.73344147349012,0.6999999441051338,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13901445269584656,0.049430474638938904,0.4859686493873596,0.3794105648994446
128,curve_alignment_soft,2.24e-05,-9.405944883823395,6.943645923695666,9.405944883823395,14.885271315520923,0.6999999349227977,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.138202965259552,0.046923793852329254,0.48598620295524597,0.36962807178497314
129,curve_alignment_soft,2.24e-05,-9.450870275497437,6.9506895491417415,9.450870275497437,15.351237739639613,0.6999999391642705,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13809317350387573,0.04823301360011101,0.48572856187820435,0.3588216304779053
130,curve_alignment_soft,2.24e-05,-9.490347445011139,6.926690527733336,9.490347445011139,14.95389079670812,0.6999999426481519,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.14215335249900818,0.05172646790742874,0.4856370687484741,0.3549293875694275
131,curve_alignment_soft,2.24e-05,-9.400562554597855,6.854888804415439,9.400562554597855,16.15394592249584,0.6999999392270084,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13723519444465637,0.04662872478365898,0.4855262041091919,0.3445686101913452
132,curve_alignment_soft,2.24e-05,-9.50447005033493,6.842318189905045,9.50447005033493,14.9107229664436,0.6999999447720191,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.14295801520347595,0.04875720292329788,0.4803248941898346,0.33939486742019653
133,curve_alignment_soft,2.24e-05,-9.417376905679703,6.834571939833621,9.417376905679703,15.84695824546073,0.6999999430928747,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13624307513237,0.04809688776731491,0.48747777938842773,0.3323632478713989
134,curve_alignment_soft,2.24e-05,-9.38570174574852,6.794971384900681,9.38570174574852,14.875089187941471,0.6999999379046775,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.14021816849708557,0.04841959476470947,0.48536139726638794,0.3286837637424469
135,curve_alignment_soft,2.24e-05,-9.408188134431839,6.785791123166997,9.408188134431839,15.459524952716954,0.6999999400575553,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.14013859629631042,0.049505963921546936,0.4850204586982727,0.32402294874191284
136,curve_alignment_soft,2.24e-05,-9.452263593673706,6.778038917703832,9.452263593673706,15.531758753176758,0.699999948167227,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1378362476825714,0.04856662452220917,0.4846649169921875,0.3143921494483948
137,curve_alignment_soft,2.24e-05,-9.46280950307846,6.751706184224879,9.46280950307846,14.957550748777114,0.6999999325700452,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13264910876750946,0.04805640131235123,0.48970314860343933,0.30854475498199463
138,curve_alignment_soft,2.24e-05,-9.338495403528214,6.733718892361256,9.338495403528214,16.174259370258294,0.6999999429146953,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13724562525749207,0.04779709130525589,0.48615404963493347,0.30616241693496704
139,curve_final_polish,1.4e-05,-10.433680057525635,7.277564221240104,10.433680057525635,16.84926479592534,0.6499999350220824,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.14271825551986694,0.05119771510362625,0.4832046627998352,0.3028770089149475
140,curve_final_polish,1.4e-05,-10.381940484046936,7.313886459837568,10.381940484046936,17.38887633930393,0.6499999327047911,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.14190039038658142,0.04816184937953949,0.485159695148468,0.2977867126464844
141,curve_final_polish,1.4e-05,-10.398897111415863,7.283012085772575,10.398897111415863,16.36170449901088,0.649999933428604,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.14079593122005463,0.04828077554702759,0.48465850949287415,0.29467934370040894
142,curve_final_polish,1.4e-05,-10.289720505475998,7.293343219351261,10.289720505475998,15.49598464437066,0.6499999348266129,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13806980848312378,0.048467278480529785,0.4870983064174652,0.28952741622924805
143,curve_final_polish,1.4e-05,-10.29152762889862,7.237544293099261,10.29152762889862,16.193228172424423,0.6499999204303253,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13658921420574188,0.04697980731725693,0.48731157183647156,0.2845569849014282
144,curve_final_polish,1.4e-05,-10.33237099647522,7.261032185655959,10.33237099647522,15.652281229048219,0.6499999304301066,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13660025596618652,0.04780504107475281,0.48518577218055725,0.2851707339286804
145,curve_final_polish,1.4e-05,-10.23349192738533,7.226707844024009,10.23349192738533,16.81301196898087,0.6499999383644212,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13773399591445923,0.04870998114347458,0.4860505759716034,0.2810779809951782
146,curve_final_polish,1.4e-05,-10.36439698934555,7.203673565641362,10.36439698934555,17.01847527101896,0.6499999274776932,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.14104661345481873,0.04858464002609253,0.48319151997566223,0.2790699005126953
147,curve_final_polish,1.4e-05,-10.26292085647583,7.2493454547638585,10.26292085647583,15.226253622344732,0.6499999251126068,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1350080966949463,0.047074396163225174,0.4866853952407837,0.2756749391555786
148,curve_final_polish,1.4e-05,-10.301587164402008,7.17302760672062,10.301587164402008,15.875604793924962,0.6499999310015699,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13597264885902405,0.04747389256954193,0.4896262586116791,0.26999861001968384
149,curve_final_polish,1.4e-05,-10.399130761623383,7.179567996491778,10.399130761623383,16.466866824217092,0.6499999345900719,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13901330530643463,0.04866093397140503,0.4839354455471039,0.27112364768981934
150,curve_final_polish,1.4e-05,-10.374143540859222,7.158061108690627,10.374143540859222,15.73681275076411,0.6499999280064035,"[0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.14085468649864197,0.04787351191043854,0.4820407032966614,0.26774585247039795
